parallel_requests,QPS,median_lat,tail_lat,clustersize,query,rfshards,
128,6398.47,8,112,32,direct,rf2_s4__,32
128,4223.73,7,159,32,direct,rf3_s16_,32
128,2813.33,12,180,32,direct,rf3_s32_,32
128,7127.67,6,122,32,direct,rf3_s4__,32
128,3733.8,7,170,32,direct,rf4_s16_,32
128,2341.53,13,201,32,direct,rf4_s32_,32
128,8142.0,5,91,32,direct,rf4_s4__,32
128,3767.0,7,169,32,direct,rf6_s16_,32
128,1752.0,15,280,32,direct,rf6_s32_,32
128,7778.73,4,114,32,direct,rf6_s4__,32
384,6107.67,21,197,32,direct,rf2_s16_,96
384,3906.87,53,241,32,direct,rf2_s32_,96
384,7795.73,24,193,32,direct,rf2_s4__,96
384,6362.0,22,197,32,direct,rf3_s16_,96
384,3692.27,63,274,32,direct,rf3_s32_,96
384,9604.27,15,185,32,direct,rf3_s4__,96
384,5417.93,21,235,32,direct,rf4_s16_,96
384,3287.13,90,309,32,direct,rf4_s32_,96
384,11319.6,11,172,32,direct,rf4_s4__,96
384,5037.07,21,296,32,direct,rf6_s16_,96
384,2659.0,105,461,32,direct,rf6_s32_,96
384,14550.07,7,152,32,direct,rf6_s4__,96
640,8763.87,42,199,32,direct,rf2_s16_,160
640,4954.87,127,294,32,direct,rf2_s32_,160
640,9291.73,41,227,32,direct,rf2_s4__,160
640,8488.27,45,218,32,direct,rf3_s16_,160
640,4884.67,129,303,32,direct,rf3_s32_,160
640,11679.0,27,217,32,direct,rf3_s4__,160
640,7901.6,44,233,32,direct,rf4_s16_,160
640,4097.67,151,391,32,direct,rf4_s32_,160
640,15044.2,15,186,32,direct,rf4_s4__,160
640,7123.2,42,295,32,direct,rf6_s16_,160
640,4380.47,140,361,32,direct,rf6_s32_,160
640,17348.13,10,175,32,direct,rf6_s4__,160
896,10890.53,63,213,32,direct,rf2_s16_,224
896,5974.53,145,322,32,direct,rf2_s32_,224
896,9482.27,65,297,32,direct,rf2_s4__,224
896,10288.4,66,231,32,direct,rf3_s16_,224
896,6014.6,145,322,32,direct,rf3_s32_,224
896,12785.07,40,260,32,direct,rf3_s4__,224
896,9322.67,72,266,32,direct,rf4_s16_,224
896,5314.6,162,373,32,direct,rf4_s32_,224
896,15621.87,26,225,32,direct,rf4_s4__,224
896,7798.0,83,353,32,direct,rf6_s16_,224
896,4883.13,172,425,32,direct,rf6_s32_,224
896,19718.6,15,193,32,direct,rf6_s4__,224
1152,11744.87,87,240,32,direct,rf2_s16_,288
1152,6711.27,164,346,32,direct,rf2_s32_,288
1152,10288.87,85,333,32,direct,rf2_s4__,288
1152,10827.13,87,271,32,direct,rf3_s16_,288
1152,6354.73,172,375,32,direct,rf3_s32_,288
1152,13053.33,58,307,32,direct,rf3_s4__,288
1152,10633.93,93,274,32,direct,rf4_s16_,288
1152,5979.8,183,412,32,direct,rf4_s32_,288
1152,16841.0,36,255,32,direct,rf4_s4__,288
1152,9356.6,102,343,32,direct,rf6_s16_,288
1152,5410.53,195,468,32,direct,rf6_s32_,288
1152,22017.8,19,217,32,direct,rf6_s4__,288
1408,12505.13,104,259,32,direct,rf2_s16_,352
1408,7303.13,181,373,32,direct,rf2_s32_,352
1408,10543.33,113,369,32,direct,rf2_s4__,352
1408,11523.8,111,288,32,direct,rf3_s16_,352
1408,6875.87,191,406,32,direct,rf3_s32_,352
1408,14011.93,78,329,32,direct,rf3_s4__,352
1408,11144.0,112,312,32,direct,rf4_s16_,352
1408,6540.07,199,442,32,direct,rf4_s32_,352
1408,16864.87,47,301,32,direct,rf4_s4__,352
1408,10210.33,122,345,32,direct,rf6_s16_,352
1408,5724.73,229,506,32,direct,rf6_s32_,352
1408,22817.47,29,241,32,direct,rf6_s4__,352
1664,13255.33,114,279,32,direct,rf2_s16_,416
1664,7900.0,195,399,32,direct,rf2_s32_,416
1664,10749.4,131,407,32,direct,rf2_s4__,416
1664,11548.4,124,331,32,direct,rf3_s16_,416
1664,7234.4,212,427,32,direct,rf3_s32_,416
1664,13669.8,91,403,32,direct,rf3_s4__,416
1664,11534.27,130,335,32,direct,rf4_s16_,416
1664,6757.53,226,482,32,direct,rf4_s32_,416
1664,18443.33,64,305,32,direct,rf4_s4__,416
1664,10247.4,141,404,32,direct,rf6_s16_,416
1664,5911.47,252,588,32,direct,rf6_s32_,416
1664,24852.2,35,255,32,direct,rf6_s4__,416
1920,13842.6,126,292,32,direct,rf2_s16_,480
1920,8204.47,214,431,32,direct,rf2_s32_,480
1920,10839.93,154,471,32,direct,rf2_s4__,480
1920,13035.8,133,326,32,direct,rf3_s16_,480
1920,7758.07,227,460,32,direct,rf3_s32_,480
1920,13017.13,103,489,32,direct,rf3_s4__,480
1920,12551.67,138,342,32,direct,rf4_s16_,480
1920,6660.13,255,612,32,direct,rf4_s32_,480
1920,17810.47,71,409,32,direct,rf4_s4__,480
1920,10821.2,156,425,32,direct,rf6_s16_,480
1920,6603.73,263,596,32,direct,rf6_s32_,480
1920,24927.2,46,286,32,direct,rf6_s4__,480
2176,14377.6,137,312,32,direct,rf2_s16_,544
2176,8605.87,232,452,32,direct,rf2_s32_,544
2176,10562.33,169,699,32,direct,rf2_s4__,544
2176,12970.13,148,360,32,direct,rf3_s16_,544
2176,7812.2,249,507,32,direct,rf3_s32_,544
2176,14798.0,124,458,32,direct,rf3_s4__,544
2176,12814.73,154,369,32,direct,rf4_s16_,544
2176,7151.47,271,640,32,direct,rf4_s32_,544
2176,18580.6,84,452,32,direct,rf4_s4__,544
2176,10665.87,174,462,32,direct,rf6_s16_,544
2176,6374.53,308,719,32,direct,rf6_s32_,544
2176,26124.8,54,290,32,direct,rf6_s4__,544
2432,14706.0,148,331,32,direct,rf2_s16_,608
2432,8893.87,246,492,32,direct,rf2_s32_,608
2432,10477.4,179,916,32,direct,rf2_s4__,608
2432,13575.8,159,379,32,direct,rf3_s16_,608
2432,8234.53,269,549,32,direct,rf3_s32_,608
2432,14433.33,140,520,32,direct,rf3_s4__,608
2432,12956.93,168,396,32,direct,rf4_s16_,608
2432,7456.53,292,603,32,direct,rf4_s32_,608
2432,18784.47,103,388,32,direct,rf4_s4__,608
2432,11333.67,182,510,32,direct,rf6_s16_,608
2432,6560.13,323,814,32,direct,rf6_s32_,608
2432,25529.33,60,339,32,direct,rf6_s4__,608
2688,15067.67,158,348,32,direct,rf2_s16_,672
2688,8999.33,267,522,32,direct,rf2_s32_,672
2688,10624.27,212,762,32,direct,rf2_s4__,672
2688,13543.53,177,401,32,direct,rf3_s16_,672
2688,8428.47,282,574,32,direct,rf3_s32_,672
2688,14687.87,158,575,32,direct,rf3_s4__,672
2688,13333.87,180,413,32,direct,rf4_s16_,672
2688,7492.67,315,644,32,direct,rf4_s32_,672
2688,18938.8,112,443,32,direct,rf4_s4__,672
2688,11436.0,202,541,32,direct,rf6_s16_,672
2688,6338.0,372,1079,32,direct,rf6_s32_,672
2688,27035.53,73,328,32,direct,rf6_s4__,672
2944,14655.0,174,376,32,direct,rf2_s16_,736
2944,9417.47,281,538,32,direct,rf2_s32_,736
2944,9439.13,204,1958,32,direct,rf2_s4__,736
2944,13562.27,192,438,32,direct,rf3_s16_,736
2944,8720.87,302,606,32,direct,rf3_s32_,736
2944,13275.47,148,2445,32,direct,rf3_s4__,736
2944,13595.93,189,440,32,direct,rf4_s16_,736
2944,7840.67,331,780,32,direct,rf4_s32_,736
2944,19337.67,128,492,32,direct,rf4_s4__,736
2944,11572.6,217,585,32,direct,rf6_s16_,736
2944,6789.53,380,1143,32,direct,rf6_s32_,736
2944,26860.53,80,357,32,direct,rf6_s4__,736
3200,15537.67,180,394,32,direct,rf2_s16_,800
3200,9518.67,297,578,32,direct,rf2_s32_,800
3200,10592.53,253,879,32,direct,rf2_s4__,800
3200,13703.2,199,437,32,direct,rf3_s16_,800
3200,8848.67,318,719,32,direct,rf3_s32_,800
3200,13042.47,163,2745,32,direct,rf3_s4__,800
3200,13366.67,206,497,32,direct,rf4_s16_,800
3200,8019.87,353,888,32,direct,rf4_s32_,800
3200,17145.47,116,2289,32,direct,rf4_s4__,800
3200,12545.6,220,549,32,direct,rf6_s16_,800
3200,6922.93,406,1193,32,direct,rf6_s32_,800
3200,27128.47,87,399,32,direct,rf6_s4__,800
3456,15351.6,196,423,32,direct,rf2_s16_,864
3456,9755.53,312,655,32,direct,rf2_s32_,864
3456,10763.47,277,853,32,direct,rf2_s4__,864
3456,14028.47,215,466,32,direct,rf3_s16_,864
3456,8969.0,341,830,32,direct,rf3_s32_,864
3456,13644.4,179,2871,32,direct,rf3_s4__,864
3456,13723.6,218,512,32,direct,rf4_s16_,864
3456,8352.27,366,951,32,direct,rf4_s32_,864
3456,19311.6,151,631,32,direct,rf4_s4__,864
3456,11863.67,244,626,32,direct,rf6_s16_,864
3456,7159.73,429,1281,32,direct,rf6_s32_,864
3456,26573.93,99,405,32,direct,rf6_s4__,864
3712,15541.33,205,433,32,direct,rf2_s16_,928
3712,9681.27,330,745,32,direct,rf2_s32_,928
3712,10699.67,292,1097,32,direct,rf2_s4__,928
3712,14230.8,226,551,32,direct,rf3_s16_,928
3712,9019.53,362,879,32,direct,rf3_s32_,928
3712,13470.33,195,2323,32,direct,rf3_s4__,928
3712,13718.6,229,525,32,direct,rf4_s16_,928
3712,7987.8,402,1056,32,direct,rf4_s32_,928
3712,17755.67,142,1677,32,direct,rf4_s4__,928
3712,12125.47,257,706,32,direct,rf6_s16_,928
3712,7103.0,456,1389,32,direct,rf6_s32_,928
3712,26357.73,112,426,32,direct,rf6_s4__,928
3968,15760.87,216,464,32,direct,rf2_s16_,992
3968,9946.53,348,766,32,direct,rf2_s32_,992
3968,10193.4,264,2269,32,direct,rf2_s4__,992
3968,14475.93,238,513,32,direct,rf3_s16_,992
3968,9097.13,383,932,32,direct,rf3_s32_,992
3968,14338.47,229,1306,32,direct,rf3_s4__,992
3968,14209.8,238,562,32,direct,rf4_s16_,992
3968,8436.53,409,1034,32,direct,rf4_s32_,992
3968,18956.33,166,1371,32,direct,rf4_s4__,992
3968,12286.4,266,715,32,direct,rf6_s16_,992
3968,7277.33,470,1374,32,direct,rf6_s32_,992
3968,26913.53,118,442,32,direct,rf6_s4__,992
4224,15847.33,225,480,32,direct,rf2_s16_,1056
4224,9626.93,370,827,32,direct,rf2_s32_,1056
4224,9435.87,306,2225,32,direct,rf2_s4__,1056
4224,14279.73,252,648,32,direct,rf3_s16_,1056
4224,8898.2,402,922,32,direct,rf3_s32_,1056
4224,14603.87,246,1217,32,direct,rf3_s4__,1056
4224,14224.87,251,634,32,direct,rf4_s16_,1056
4224,8697.47,423,978,32,direct,rf4_s32_,1056
4224,19560.13,187,636,32,direct,rf4_s4__,1056
4224,12609.13,282,755,32,direct,rf6_s16_,1056
4224,7306.87,506,1290,32,direct,rf6_s32_,1056
4224,27338.53,129,479,32,direct,rf6_s4__,1056
4480,16075.07,236,504,32,direct,rf2_s16_,1120
4480,9595.4,394,1016,32,direct,rf2_s32_,1120
4480,10218.67,323,2291,32,direct,rf2_s4__,1120
4480,14262.73,264,605,32,direct,rf3_s16_,1120
4480,9068.67,425,1037,32,direct,rf3_s32_,1120
4480,14346.6,236,2193,32,direct,rf3_s4__,1120
4480,14328.93,266,596,32,direct,rf4_s16_,1120
4480,8418.4,456,1063,32,direct,rf4_s32_,1120
4480,18180.13,168,1887,32,direct,rf4_s4__,1120
4480,12598.07,290,859,32,direct,rf6_s16_,1120
4480,7158.07,530,1162,32,direct,rf6_s32_,1120
4480,27449.93,136,529,32,direct,rf6_s4__,1120
4736,16000.27,248,524,32,direct,rf2_s16_,1184
4736,9628.93,417,964,32,direct,rf2_s32_,1184
4736,10647.0,368,1268,32,direct,rf2_s4__,1184
4736,14617.93,273,645,32,direct,rf3_s16_,1184
4736,9221.33,441,1016,32,direct,rf3_s32_,1184
4736,14806.33,277,1162,32,direct,rf3_s4__,1184
4736,14302.67,274,703,32,direct,rf4_s16_,1184
4736,8323.0,488,1108,32,direct,rf4_s32_,1184
4736,19266.87,206,1177,32,direct,rf4_s4__,1184
4736,12628.87,309,916,32,direct,rf6_s16_,1184
4736,7402.33,558,1063,32,direct,rf6_s32_,1184
4736,26428.07,147,526,32,direct,rf6_s4__,1184
4992,16031.07,261,543,32,direct,rf2_s16_,1248
4992,9944.07,428,973,32,direct,rf2_s32_,1248
4992,9213.73,343,1966,32,direct,rf2_s4__,1248
4992,15073.0,283,621,32,direct,rf3_s16_,1248
4992,9100.0,466,1010,32,direct,rf3_s32_,1248
4992,14403.53,252,1994,32,direct,rf3_s4__,1248
4992,14157.33,289,741,32,direct,rf4_s16_,1248
4992,8468.33,512,1013,32,direct,rf4_s32_,1248
4992,19676.0,230,697,32,direct,rf4_s4__,1248
4992,13042.27,315,946,32,direct,rf6_s16_,1248
4992,7298.2,589,1006,32,direct,rf6_s32_,1248
4992,27549.4,160,536,32,direct,rf6_s4__,1248
5248,15883.13,274,588,32,direct,rf2_s16_,1312
5248,9631.33,456,1016,32,direct,rf2_s32_,1312
5248,9139.07,366,1882,32,direct,rf2_s4__,1312
5248,14673.47,296,778,32,direct,rf3_s16_,1312
5248,8969.0,483,977,32,direct,rf3_s32_,1312
5248,14019.93,275,1974,32,direct,rf3_s4__,1312
5248,13975.73,301,742,32,direct,rf4_s16_,1312
5248,8293.67,520,976,32,direct,rf4_s32_,1312
5248,17562.93,687,1641,32,direct,rf4_s4__,1312
5248,12809.73,338,1024,32,direct,rf6_s16_,1312
5248,7218.8,618,903,32,direct,rf6_s32_,1312
5248,26941.47,163,532,32,direct,rf6_s4__,1312
5504,16093.13,282,607,32,direct,rf2_s16_,1376
5504,9153.27,486,1041,32,direct,rf2_s32_,1376
5504,8183.8,491,1532,32,direct,rf2_s4__,1376
5504,14982.27,311,729,32,direct,rf3_s16_,1376
5504,9192.8,511,1004,32,direct,rf3_s32_,1376
5504,12603.47,313,1797,32,direct,rf3_s4__,1376
5504,14338.0,311,903,32,direct,rf4_s16_,1376
5504,8438.0,553,953,32,direct,rf4_s32_,1376
5504,19027.93,228,1551,32,direct,rf4_s4__,1376
5504,12859.53,352,1071,32,direct,rf6_s16_,1376
5504,7388.47,634,796,32,direct,rf6_s32_,1376
5504,27631.2,170,603,32,direct,rf6_s4__,1376
5760,15735.27,290,644,32,direct,rf2_s16_,1440
5760,9772.07,496,956,32,direct,rf2_s32_,1440
5760,9455.13,434,1510,32,direct,rf2_s4__,1440
5760,15029.33,324,732,32,direct,rf3_s16_,1440
5760,9167.53,526,974,32,direct,rf3_s32_,1440
5760,12539.0,346,1825,32,direct,rf3_s4__,1440
5760,14888.2,317,790,32,direct,rf4_s16_,1440
5760,8364.33,573,933,32,direct,rf4_s32_,1440
5760,19280.53,236,1582,32,direct,rf4_s4__,1440
5760,13162.2,359,970,32,direct,rf6_s16_,1440
5760,7120.8,665,728,32,direct,rf6_s32_,1440
5760,25601.0,178,687,32,direct,rf6_s4__,1440
6016,16308.47,298,660,32,direct,rf2_s16_,1504
6016,9485.67,510,1001,32,direct,rf2_s32_,1504
6016,9581.6,408,1458,32,direct,rf2_s4__,1504
6016,14919.93,335,776,32,direct,rf3_s16_,1504
6016,9294.67,549,979,32,direct,rf3_s32_,1504
6016,13177.47,319,1588,32,direct,rf3_s4__,1504
6016,14938.33,329,813,32,direct,rf4_s16_,1504
6016,8497.53,590,865,32,direct,rf4_s32_,1504
6016,18011.4,336,1655,32,direct,rf4_s4__,1504
6016,12961.47,376,1144,32,direct,rf6_s16_,1504
6016,6890.13,710,636,32,direct,rf6_s32_,1504
6016,27383.6,190,611,32,direct,rf6_s4__,1504
6272,14846.67,310,1059,32,direct,rf2_s16_,1568
6272,9431.8,538,943,32,direct,rf2_s32_,1568
6272,10412.0,459,1306,32,direct,rf2_s4__,1568
6272,15221.27,343,789,32,direct,rf3_s16_,1568
6272,9034.27,570,872,32,direct,rf3_s32_,1568
6272,14219.87,334,1475,32,direct,rf3_s4__,1568
6272,14589.47,340,903,32,direct,rf4_s16_,1568
6272,8727.8,600,791,32,direct,rf4_s32_,1568
6272,18094.33,266,1574,32,direct,rf4_s4__,1568
6272,13292.47,383,1030,32,direct,rf6_s16_,1568
6272,7313.6,718,606,32,direct,rf6_s32_,1568
6272,27291.47,196,644,32,direct,rf6_s4__,1568
6528,16233.73,317,728,32,direct,rf2_s16_,1632
6528,9731.87,558,903,32,direct,rf2_s32_,1632
6528,9217.13,548,1286,32,direct,rf2_s4__,1632
6528,15053.13,358,842,32,direct,rf3_s16_,1632
6528,8803.8,607,861,32,direct,rf3_s32_,1632
6528,14937.53,377,904,32,direct,rf3_s4__,1632
6528,14715.6,354,943,32,direct,rf4_s16_,1632
6528,8771.4,631,743,32,direct,rf4_s32_,1632
6528,16551.4,733,1600,32,direct,rf4_s4__,1632
6528,13206.47,397,1083,32,direct,rf6_s16_,1632
6528,7129.67,744,562,32,direct,rf6_s32_,1632
6528,26942.67,205,654,32,direct,rf6_s4__,1632
6784,16043.53,330,768,32,direct,rf2_s16_,1696
6784,9786.93,576,848,32,direct,rf2_s32_,1696
6784,10311.33,489,1061,32,direct,rf2_s4__,1696
6784,15078.53,364,812,32,direct,rf3_s16_,1696
6784,8765.0,619,746,32,direct,rf3_s32_,1696
6784,14622.4,345,1510,32,direct,rf3_s4__,1696
6784,14776.6,365,926,32,direct,rf4_s16_,1696
6784,8388.53,669,705,32,direct,rf4_s32_,1696
6784,19348.73,296,940,32,direct,rf4_s4__,1696
6784,12697.93,411,1032,32,direct,rf6_s16_,1696
6784,7329.67,757,552,32,direct,rf6_s32_,1696
6784,27616.47,205,648,32,direct,rf6_s4__,1696
7040,16278.2,341,807,32,direct,rf2_s16_,1760
7040,9732.87,589,759,32,direct,rf2_s32_,1760
7040,9726.2,478,1217,32,direct,rf2_s4__,1760
7040,15409.8,378,820,32,direct,rf3_s16_,1760
7040,8834.6,639,714,32,direct,rf3_s32_,1760
7040,13806.6,462,1561,32,direct,rf3_s4__,1760
7040,13972.8,381,1006,32,direct,rf4_s16_,1760
7040,8892.87,675,637,32,direct,rf4_s32_,1760
7040,18846.27,516,1587,32,direct,rf4_s4__,1760
7040,13143.2,430,1012,32,direct,rf6_s16_,1760
7040,7174.33,816,506,32,direct,rf6_s32_,1760
7040,27310.8,222,625,32,direct,rf6_s4__,1760
7296,15165.47,355,1254,32,direct,rf2_s16_,1824
7296,9946.13,609,737,32,direct,rf2_s32_,1824
7296,8626.47,585,1054,32,direct,rf2_s4__,1824
7296,15225.4,385,858,32,direct,rf3_s16_,1824
7296,9257.6,654,661,32,direct,rf3_s32_,1824
7296,13700.8,498,1597,32,direct,rf3_s4__,1824
7296,14527.07,386,883,32,direct,rf4_s16_,1824
7296,7830.13,730,691,32,direct,rf4_s32_,1824
7296,15221.93,382,1943,32,direct,rf4_s4__,1824
7296,13211.07,440,1018,32,direct,rf6_s16_,1824
7296,7303.0,822,499,32,direct,rf6_s32_,1824
7296,27455.53,228,628,32,direct,rf6_s4__,1824
7552,15744.93,368,827,32,direct,rf2_s16_,1888
7552,9816.93,635,689,32,direct,rf2_s32_,1888
7552,9472.27,609,1002,32,direct,rf2_s4__,1888
7552,15328.73,401,876,32,direct,rf3_s16_,1888
7552,9033.27,681,649,32,direct,rf3_s32_,1888
7552,15243.53,411,1288,32,direct,rf3_s4__,1888
7552,14590.47,405,899,32,direct,rf4_s16_,1888
7552,8779.6,722,593,32,direct,rf4_s32_,1888
7552,17963.87,319,1145,32,direct,rf4_s4__,1888
7552,13316.33,452,945,32,direct,rf6_s16_,1888
7552,7195.13,843,486,32,direct,rf6_s32_,1888
7552,26973.6,231,678,32,direct,rf6_s4__,1888
7808,15474.53,375,859,32,direct,rf2_s16_,1952
7808,9938.67,651,661,32,direct,rf2_s32_,1952
7808,8912.0,640,942,32,direct,rf2_s4__,1952
7808,15071.4,420,868,32,direct,rf3_s16_,1952
7808,8899.27,716,611,32,direct,rf3_s32_,1952
7808,13372.93,519,1498,32,direct,rf3_s4__,1952
7808,14320.67,425,922,32,direct,rf4_s16_,1952
7808,8562.73,753,554,32,direct,rf4_s32_,1952
7808,18935.6,314,1428,32,direct,rf4_s4__,1952
7808,12988.6,474,971,32,direct,rf6_s16_,1952
7808,6913.73,885,489,32,direct,rf6_s32_,1952
7808,26001.53,232,798,32,direct,rf6_s4__,1952
8064,15804.13,396,850,32,direct,rf2_s16_,2016
8064,9827.67,677,629,32,direct,rf2_s32_,2016
8064,8344.33,812,759,32,direct,rf2_s4__,2016
8064,14865.33,433,816,32,direct,rf3_s16_,2016
8064,8627.6,770,638,32,direct,rf3_s32_,2016
8064,13331.87,413,1283,32,direct,rf3_s4__,2016
8064,14456.27,429,895,32,direct,rf4_s16_,2016
8064,8836.47,768,533,32,direct,rf4_s32_,2016
8064,17138.33,731,1505,32,direct,rf4_s4__,2016
8064,12728.4,485,941,32,direct,rf6_s16_,2016
8064,7211.2,916,472,32,direct,rf6_s32_,2016
8064,26176.73,250,698,32,direct,rf6_s4__,2016
8320,15873.27,404,853,32,direct,rf2_s16_,2080
8320,9788.27,701,581,32,direct,rf2_s32_,2080
8320,9549.13,605,893,32,direct,rf2_s4__,2080
8320,15109.2,432,830,32,direct,rf3_s16_,2080
8320,9102.6,754,546,32,direct,rf3_s32_,2080
8320,13803.2,538,1082,32,direct,rf3_s4__,2080
8320,13485.07,449,968,32,direct,rf4_s16_,2080
8320,8704.2,801,535,32,direct,rf4_s32_,2080
8320,17631.27,342,1127,32,direct,rf4_s4__,2080
8320,12706.0,496,895,32,direct,rf6_s16_,2080
8320,6542.67,947,492,32,direct,rf6_s32_,2080
8320,26381.2,256,706,32,direct,rf6_s4__,2080
8576,15856.73,412,878,32,direct,rf2_s16_,2144
8576,9647.93,729,589,32,direct,rf2_s32_,2144
8576,9702.0,612,905,32,direct,rf2_s4__,2144
8576,15204.93,458,814,32,direct,rf3_s16_,2144
8576,8272.33,800,639,32,direct,rf3_s32_,2144
8576,13521.13,480,1229,32,direct,rf3_s4__,2144
8576,14369.53,461,809,32,direct,rf4_s16_,2144
8576,7258.2,923,549,32,direct,rf4_s32_,2144
8576,17891.8,354,1130,32,direct,rf4_s4__,2144
8576,13117.8,511,852,32,direct,rf6_s16_,2144
8576,6815.87,1027,511,32,direct,rf6_s32_,2144
8576,25665.73,261,709,32,direct,rf6_s4__,2144
8832,14994.13,430,826,32,direct,rf2_s16_,2208
8832,9212.53,757,575,32,direct,rf2_s32_,2208
8832,9863.93,643,819,32,direct,rf2_s4__,2208
8832,14880.8,477,794,32,direct,rf3_s16_,2208
8832,9080.13,800,528,32,direct,rf3_s32_,2208
8832,14299.07,445,971,32,direct,rf3_s4__,2208
8832,14033.33,475,846,32,direct,rf4_s16_,2208
8832,8684.27,858,535,32,direct,rf4_s32_,2208
8832,17796.07,606,1369,32,direct,rf4_s4__,2208
8832,13061.4,526,788,32,direct,rf6_s16_,2208
8832,6837.33,1057,536,32,direct,rf6_s32_,2208
8832,27042.87,264,684,32,direct,rf6_s4__,2208
